id,imdb_id,season,episode,title,imdb_rating,num_votes,year,runtime,airdate,us_viewers
596,tt4130168,26,9,I Won't Be Home for Christmas,6.8,1158,2014,22,2014-12-07,6.52
597,tt2107523,26,10,The Man Who Came to Be Dinner,6.6,1354,2015,22,2015-01-04,10.62
598,tt4165562,26,11,Bart's New Friend,7.1,1199,2015,22,2015-01-11,4.28
599,tt3990550,26,12,The Musk Who Fell to Earth,5.4,1400,2015,22,2015-01-25,3.29
600,tt4357306,26,13,Walking Big & Tall,6.2,1053,2015,21,2015-02-08,2.78
601,tt4390086,26,14,My Fare Lady,6.6,1036,2015,22,2015-02-15,2.67
602,tt4437944,26,15,The Princess Guide,6.4,1065,2015,22,2015-03-01,3.93
603,tt3181538,26,16,Sky Police,6.8,1100,2015,22,2015-03-08,3.79
604,tt4468144,26,17,Waiting for Duffman,6.6,1038,2015,24,2015-03-15,3.59
605,tt4480332,26,18,Peeping Mom,6.6,994,2015,22,2015-04-19,3.23
606,tt4480342,26,19,The Kids Are All Fight,6.7,1001,2015,22,2015-04-26,3.33
607,tt4480370,26,20,Let's Go Fly a Coot,6.1,981,2015,22,2015-05-03,3.12
608,tt4437970,26,21,Bull-E,6.5,1004,2015,22,2015-05-10,2.77
609,tt4480380,26,22,Mathlete's Feat,6.7,1044,2015,24,2015-05-17,2.82
610,tt4341176,27,1,Every Man's Dream,5.7,1412,2015,24,2015-09-27,3.28
611,tt4480392,27,2,'Cue Detective,6.6,1177,2015,23,2015-10-04,6.02
612,tt4480438,27,3,Puffless,6.9,1163,2015,22,2015-10-11,3.31
613,tt4480454,27,4,Halloween of Horror,7.6,1623,2015,22,2015-10-18,3.69
614,tt4480402,27,5,Treehouse of Horror XXVI,6.5,1317,2015,21,2015-10-25,6.75
615,tt4485922,27,6,Friend with Benefit,6.6,1037,2015,21,2015-11-08,3.48
616,tt4480444,27,7,"Lisa with an ""S""",5.9,1057,2015,22,2015-11-22,5.64
617,tt4659896,27,8,Paths of Glory,6.8,1029,2015,22,2015-12-06,5.53
618,tt4773522,27,9,Barthood,8.4,2348,2015,22,2015-12-13,5.97
619,tt5148632,27,10,The Girl Code,6.6,1134,2016,22,2016-01-03,4.41
620,tt4932900,27,11,Teenage Mutant Milk-Caused Hurdles,6.5,1062,2016,22,2016-01-10,8.33
621,tt5179010,27,12,Much Apu About Something,6.5,1011,2016,22,2016-01-17,3.95
622,tt4773532,27,13,Love Is in the N2-O2-Ar-CO2-Ne-He-CH4,6.3,968,2016,21,2016-02-14,2.89
623,tt4773516,27,14,Gal of Constant Sorrow,6.5,1096,2016,21,2016-02-21,3.1
624,tt4773510,27,15,Lisa the Veterinarian,6.4,981,2016,22,2016-03-06,3.09
625,tt4818824,27,16,The Marge-ian Chronicles,7.0,1063,2016,21,2016-03-13,3.07
626,tt5222700,27,17,The Burns Cage,6.4,974,2016,22,2016-04-03,2.32
627,tt5222722,27,18,How Lisa Got Her Marge Back,6.2,923,2016,22,2016-04-10,2.55
628,tt5222740,27,19,Fland Canyon,7.1,1065,2016,21,2016-04-24,2.77
629,tt5222750,27,20,To Courier with Love,6.7,915,2016,22,2016-05-08,2.52
630,tt5222742,27,21,Simprovised,6.3,939,2016,23,2016-05-15,2.8
631,tt4765704,27,22,Orange Is the New Yellow,6.6,972,2016,22,2016-05-22,2.54
632,tt5718172,28,1,Monty Burns' Fleeing Circus,6.1,1070,2016,22,2016-09-25,3.36
633,tt5847440,28,2,Friends and Family,6.6,1028,2016,21,2016-10-02,6.0
634,tt5222754,28,3,The Town,7.0,1150,2016,21,2016-10-09,3.22
635,tt5847462,28,4,Treehouse of Horror XXVII,6.8,1287,2016,22,2016-10-16,7.44
636,tt5847444,28,5,Trust But Clarify,6.3,955,2016,21,2016-10-23,3.36
637,tt5847448,28,6,There Will Be Buds,6.6,960,2016,22,2016-11-06,3.14
638,tt5222762,28,7,Havana Wild Weekend,6.2,945,2016,21,2016-11-13,7.13
639,tt4765710,28,8,Dad Behavior,6.5,922,2016,21,2016-11-20,2.88
640,tt5847466,28,9,The Last Traction Hero,6.4,883,2016,21,2016-12-04,5.77
641,tt5570642,28,10,The Nightmare After Krustmas,5.9,971,2016,22,2016-12-11,5.6
642,tt5847488,28,11,Pork and Burns,6.7,943,2017,23,2017-01-08,8.19
643,tt5847482,28,12,The Great Phatsby,6.2,1137,2017,42,2017-01-15,6.9
644,tt5847490,28,14,Fatzcarraldo,6.4,910,2017,21,2017-02-12,2.4
645,tt5847492,28,15,The Cad and the Hat,6.5,921,2017,21,2017-02-19,2.44
646,tt5847434,28,16,Kamp Krustier,6.5,913,2017,21,2017-03-05,2.56
647,tt4765712,28,17,22 for 30,6.5,953,2017,21,2017-03-12,2.61
648,tt6012538,28,18,A Father's Watch,6.8,923,2017,21,2017-03-19,2.4
649,tt6012540,28,19,The Caper Chase,6.1,940,2017,21,2017-04-02,2.13
650,tt5951416,28,20,Looking for Mr. Goodbart,6.8,920,2017,21,2017-04-30,2.3
651,tt5951430,28,21,Moho House,6.2,862,2017,21,2017-05-07,2.34
652,tt6733170,28,22,Dogtown,6.4,862,2017,21,2017-05-21,2.15
653,tt7156270,29,1,The Serfsons,6.8,1394,2017,21,2017-10-01,3.26
654,tt7156264,29,2,Springfield Splendor,6.6,1102,2017,21,2017-10-08,5.25
655,tt6225292,29,3,Whistler's Father,6.2,999,2017,21,2017-10-15,2.91
656,tt6890620,29,4,Treehouse of Horror XXVIII,7.1,1393,2017,21,2017-10-22,3.66
657,tt7480030,29,5,Grampy Can Ya Hear Me,6.4,958,2017,21,2017-11-05,2.86
658,tt7548148,29,6,The Old Blue Mayor She Ain't What She Used To Be,6.3,971,2017,21,2017-11-12,4.75
659,tt7368116,29,7,Singin' in the Lane,6.4,962,2017,21,2017-11-19,2.67
660,tt7343996,29,8,Mr. Lisa's Opus,6.9,1057,2017,21,2017-12-03,4.28
661,tt7480064,29,9,Gone Boy,7.2,1165,2017,21,2017-12-10,6.06
662,tt7156278,29,10,Haw-Haw Land,6.5,999,2018,21,2018-01-07,6.95
663,tt6890594,29,11,Frink Gets Testy,6.3,905,2018,21,2018-01-14,8.04
664,tt7852294,29,12,Homer is Where the Art Isn't,6.7,999,2018,21,2018-03-18,2.1
665,tt7343988,29,13,3 Scenes Plus a Tag from a Marriage,6.6,903,2018,21,2018-03-25,2.15
666,tt7156280,29,14,Fears of a Clown,6.0,863,2018,21,2018-04-01,2.06
667,tt7953984,29,15,No Good Read Goes Unpunished,6.3,880,2018,21,2018-04-08,2.15
668,tt8068912,29,16,King Leer,6.3,850,2018,21,2018-04-15,2.26
669,tt7343990,29,17,Lisa Gets the Blues,6.7,936,2018,21,2018-04-22,2.19
670,tt8068902,29,18,Forgive and Regret,7.0,938,2018,21,2018-04-29,2.47
671,tt8259930,29,19,Left Behind,6.6,872,2018,21,2018-05-06,2.15
672,tt8259932,29,20,Throw Grampa from the Dane,6.7,956,2018,21,2018-05-13,2.14
673,tt8292612,29,21,Flanders' Ladder,7.6,1277,2018,21,2018-05-20,2.1
674,tt6225298,30,1,Bart's Not Dead,6.3,1194,2018,20,2018-09-30,3.24
675,tt8340874,30,2,Heartbreak Hotel,6.2,1076,2018,21,2018-10-07,4.6
676,tt8340876,30,3,My Way or the Highway to Heaven,6.3,1035,2018,21,2018-10-14,2.52
677,tt7636822,30,4,Treehouse of Horror XXIX,6.0,1203,2018,21,2018-10-21,2.95
678,tt8340884,30,5,Baby You Can't Drive My Car,7.0,993,2018,21,2018-11-04,5.08
679,tt8340890,30,6,From Russia Without Love,6.5,925,2018,21,2018-11-11,2.35
680,tt7702262,30,7,Werking Mom,5.9,1107,2018,21,2018-11-18,4.34
681,tt8340896,30,8,Krusty the Clown,6.5,895,2018,21,2018-11-25,2.11
682,tt8340898,30,9,Daddicus Finch,6.8,904,2018,21,2018-12-02,4.33
683,tt8730968,30,10,'Tis the 30th Season,6.7,907,2018,21,2018-12-09,7.53
684,tt8730984,30,11,Mad About the Toy,6.0,1051,2019,21,2019-01-06,2.33
685,tt8730994,30,12,The Girl on the Bus,6.5,934,2019,21,2019-01-13,8.2
686,tt8733696,30,13,I'm Dancing as Fat as I Can,6.8,923,2019,21,2019-02-10,1.75
687,tt8733692,30,14,The Clown Stays in the Picture,6.2,844,2019,21,2019-02-17,2.75
688,tt8845304,30,15,101 Mitigations,6.5,807,2019,21,2019-03-03,2.25
689,tt8733700,30,16,I Want You (She's So Heavy),5.8,819,2019,21,2019-03-10,2.21
690,tt8733702,30,17,E My Sports,6.4,897,2019,21,2019-03-17,2.08
691,tt8733706,30,18,Bart vs. Itchy & Scratchy,5.0,1683,2019,21,2019-03-24,1.99
692,tt8733708,30,19,Girl's in the Band,6.5,858,2019,21,2019-03-31,2.07
693,tt8733716,30,20,I'm Just a Girl Who Can't Say D'oh,5.6,867,2019,21,2019-04-07,1.61
694,tt10126678,30,21,D'oh Canada,5.8,1008,2019,21,2019-04-28,1.93
695,tt10165342,30,22,Woo-Hoo Dunnit?,6.2,846,2019,21,2019-05-05,1.79
696,tt10198852,30,23,Crystal Blue-Haired Persuasion,6.2,827,2019,21,2019-05-12,1.5
697,tt10933664,31,1,The Winter of Our Monetized Content,5.9,1144,2019,21,2019-09-29,2.33
698,tt8340902,31,2,Go Big or Go Homer,6.0,1057,2019,21,2019-10-06,5.63
699,tt10750102,31,3,The Fat Blue Line,6.5,943,2019,21,2019-10-13,2.13
700,tt10750104,31,4,Treehouse of Horror XXX,6.8,1214,2019,21,2019-10-20,5.42
701,tt10773704,31,5,Gorillas on the Mast,6.3,876,2019,21,2019-11-03,2.02
702,tt10773960,31,6,Marge the Lumberjill,5.7,992,2019,21,2019-11-10,5.0
703,tt10773962,31,7,Livin la Pura Vida,6.6,942,2019,21,2019-11-17,2.08
704,tt11199326,31,8,Thanksgiving of Horror,7.3,1179,2019,24,2019-11-24,5.42
705,tt11254392,31,9,"Todd, Todd, Why Hast Thou Forsaken Me?",6.5,1034,2019,21,2019-12-01,1.99
706,tt11312740,31,10,"Bobby, It's Cold Outside",6.5,870,2019,21,2019-12-15,4.97
707,tt11312750,31,11,Hail to the Teeth,6.1,781,2020,21,2020-01-05,1.81
708,tt11312752,31,12,The Miseducation of Lisa Simpson,6.5,794,2020,21,2020-02-16,1.95
709,tt11168734,31,13,Frinkcoin,6.0,772,2020,21,2020-02-23,1.84
710,tt11312808,31,14,Bart the Bad Guy,7.2,1029,2020,21,2020-03-01,1.66
711,tt11755328,31,15,Screenless,6.5,779,2020,21,2020-03-08,1.63
712,tt11755350,31,16,Better Off Ned,6.5,748,2020,21,2020-03-15,1.7
713,tt11755338,31,17,Highway to Well,6.9,829,2020,21,2020-03-22,1.66
714,tt11873248,31,18,The Incredible Lightness of Being a Baby,6.4,734,2020,21,2020-04-19,1.58
715,tt11969864,31,19,Warrin' Priests,6.1,848,2020,,2020-04-26,1.35
716,tt11969902,31,20,Warrin' Priests Part 2,5.8,807,2020,,2020-05-03,1.36
717,tt11969914,31,21,The Hateful Eight-Year-Olds,6.5,810,2020,22,2020-05-10,1.4
718,tt11969980,31,22,The Way of the Dog,7.5,985,2020,22,2020-05-17,1.89
719,tt9761050,32,1,Undercover Burns,6.5,1069,2020,22,2020-09-27,4.44
720,tt13056344,32,2,"I, Carumbus",6.8,1045,2020,22,2020-10-04,1.51
721,tt13056352,32,3,"Now Museum, Now You Don't",5.8,922,2020,22,2020-10-11,1.36
722,tt13056368,32,4,Treehouse of Horror XXXI,6.4,1313,2020,22,2020-11-01,4.93
723,tt13056376,32,5,The 7 Beer Itch,5.8,931,2020,22,2020-11-08,1.74
724,tt13326652,32,6,Podcast News,6.7,864,2020,22,2020-11-15,3.5
725,tt13326676,32,7,Three Dreams Denied,6.3,797,2020,21,2020-11-22,4.41
726,tt13056380,32,8,The Road to Cincinnati,6.6,942,2020,22,2020-11-29,1.63
727,tt13394870,32,9,Sorry Not Sorry,6.3,807,2020,21,2020-12-06,1.66
728,tt13394880,32,10,A Springfield Summer Christmas for Christmas,6.3,907,2020,22,2020-12-13,3.92
729,tt13522384,32,11,The Dad-Feelings Limited,7.1,1030,2021,22,2021-01-03,1.89
730,tt13622638,32,12,Diary Queen,6.9,890,2021,21,2021-02-21,1.43
731,tt13653422,32,13,Wad Goals,6.3,770,2021,21,2021-02-28,1.24
732,tt13671518,32,14,Yokel Hero,5.6,723,2021,21,2021-03-07,1.38
733,tt13671526,32,15,Do Pizza Bots Dream of Electric Guitars,5.9,752,2021,,2021-03-14,1.43
734,tt13800512,32,16,Manger Things,6.4,721,2021,,2021-03-21,1.28
735,tt13977674,32,17,Uncut Femmes,6.5,758,2021,22,2021-03-28,1.22
736,tt13977692,32,18,Burger Kings,6.7,702,2021,22,2021-04-11,1.24
737,tt13977716,32,19,Panic on the Streets of Springfield,6.4,866,2021,23,2021-04-18,1.31
738,tt14056918,32,20,Mother and Child Reunion,6.8,699,2021,22,2021-05-09,1.11
739,tt14056916,32,21,The Man from G.R.A.M.P.A.,6.3,644,2021,22,2021-05-16,1.06
740,tt14016204,32,22,The Last Barfighter,7.4,821,2021,22,2021-05-23,1.02
741,tt14167092,33,1,The Star of the Backstage,4.4,1456,2021,22,2021-09-26,3.48
742,tt14437466,33,2,Bart's in Jail!,7.0,958,2021,22,2021-10-03,1.48
743,tt14457876,33,3,Treehouse of Horror XXXII,6.7,1041,2021,22,2021-10-10,3.94
744,tt14457882,33,4,The Wayz We Were,6.7,813,2021,22,2021-10-17,1.51
745,tt14457894,33,5,Lisa's Belly,6.8,938,2021,22,2021-10-24,1.83
746,tt14457906,33,6,A Serious Flanders,8.2,1474,2021,22,2021-11-07,3.47
747,tt14457916,33,7,A Serious Flanders: Part 2,8.2,1250,2021,22,2021-11-14,1.66
748,tt14457928,33,8,Portrait of a Lackey on Fire,6.3,864,2021,22,2021-11-21,3.97
749,tt14457932,33,9,Mothers and Other Strangers,6.3,698,2021,22,2021-11-28,3.61
750,tt14457938,33,10,A Made Maggie,6.9,699,2021,22,2021-12-19,3.9
751,tt14457944,33,11,The Longest Marge,5.8,676,2022,22,2022-01-02,2.02
752,tt14457958,33,12,Pixelated and Afraid,7.7,1022,2022,22,2022-02-27,1.41
753,tt14457978,33,13,Boyz N the Highlands,6.7,716,2022,22,2022-03-06,1.53
754,tt14457992,33,14,You Won't Believe What This Episode Is About - Act Three Will Shock You!,6.5,688,2022,22,2022-03-13,1.14
755,tt14458006,33,15,Bart the Cool Kid,6.4,679,2022,22,2022-03-20,1.04
756,tt14458018,33,16,Pretty Whittle Liar,6.2,621,2022,22,2022-03-27,1.1
757,tt14458034,33,17,The Sound of Bleeding Gums,5.9,674,2022,22,2022-04-10,0.95
758,tt14458056,33,18,My Octopus and a Teacher,6.6,654,2022,22,2022-04-24,0.97
759,tt14458070,33,19,Girls Just Shauna Have Fun,6.6,633,2022,22,2022-05-01,1.03
760,tt14458078,33,20,Marge the Meanie,6.7,604,2022,22,2022-05-08,0.85
761,tt14458098,33,21,Meat Is Murder,6.0,656,2022,22,2022-05-15,1.0
762,tt14458122,33,22,Poorhouse Rock,6.0,1000,2022,22,2022-05-22,0.93
763,tt14167110,34,1,Habeas Tortoise,6.5,843,2022,22,2022-09-25,4.15
764,tt14474236,34,2,One Angry Lisa,6.3,719,2022,22,2022-10-02,1.46
765,tt14476078,34,3,Lisa the Boy Scout,6.6,928,2022,22,2022-10-09,3.43
766,tt14476092,34,4,The King of Nice,6.4,655,2022,22,2022-10-16,1.16
767,tt22464956,34,5,Not It,7.5,1015,2022,22,2022-10-23,3.63
768,tt22465048,34,6,Treehouse of Horror XXXIII,8.3,1492,2022,22,2022-10-30,3.95
769,tt22689218,34,7,From Beer to Paternity,6.4,627,2022,22,2022-11-13,4.77
770,tt23055010,34,8,Step Brother from the Same Planet,6.5,592,2022,22,2022-11-20,1.21
771,tt23649524,34,9,When Nelson Met Lisa,5.8,676,2022,22,2022-11-27,1.53
772,tt23693090,34,10,Game Done Changed,6.6,612,2022,22,2022-12-04,1.16
773,tt23708636,34,11,Top Goon,6.7,590,2022,22,2022-12-11,3.42
774,tt24176456,34,12,My Life as a Vlog,5.9,663,2023,22,2023-01-01,1.02
775,tt25815036,34,13,The Many Saints of Springfield,6.4,537,2023,22,2023-02-19,1.37
776,tt26591142,34,14,Carl Carlson Rides Again,6.1,627,2023,22,2023-02-26,1.18
777,tt26672060,34,15,Bartless,6.8,551,2023,22,2023-03-05,0.93
778,tt26749192,34,16,Hostile Kirk Place,5.9,610,2023,22,2023-03-12,0.77
779,tt26749199,34,17,Pin Gal,6.4,514,2023,22,2023-03-19,0.86
780,tt26749205,34,18,Fan-ily Feud,5.4,578,2023,22,2023-04-23,1.0
781,tt26749210,34,19,Write Off This Episode,5.9,497,2023,22,2023-04-30,0.89
782,tt26749217,34,20,The Very Hungry Caterpillars,6.7,492,2023,22,2023-05-07,0.82
783,tt26749223,34,21,Clown v. Board of Education,6.3,447,2023,22,2023-05-14,0.77
784,tt26749227,34,22,Homer's Adventures Through the Windshield Glass,5.8,629,2023,22,2023-05-21,0.87
785,tt26457880,35,1,Homer's Crossing,6.7,509,2023,22,2023-10-01,3.58
786,tt29076700,35,2,A Mid-Childhood Night's Dream,7.1,524,2023,22,2023-10-08,1.17
787,tt29379873,35,3,McMansion & Wife,6.2,369,2023,22,2023-10-22,1.06
788,tt29387613,35,4,Thirst Trap: A Corporate Love Story,5.9,391,2023,22,2023-10-29,1.12
789,tt29236803,35,5,Treehouse of Horror XXXIV,6.8,470,2023,22,2023-11-05,4.38
790,tt29593472,35,6,Iron Marge,6.7,326,2023,22,2023-11-12,1.92
791,tt29593478,35,7,It's a Blunderful Life,6.3,312,2023,22,2023-11-19,1.11
792,tt30028382,35,8,AE Bonny Romance,6.2,295,2023,22,2023-12-03,3.16
793,tt29804412,35,9,"Murder, She Boat",6.6,262,2023,22,2023-12-17,2.08
794,tt26457881,35,10,Do the Wrong Thing,6.3,257,2023,22,2023-12-24,5.41
